time,depth,SM,sitename
10/16/2021,40,0.266803854,BN-PLAYABLANCA
10/16/2021,70,0.298512669,BN-PLAYABLANCA
10/16/2021,120,0.237535374,BN-PLAYABLANCA
10/16/2021,170,0.283924908,BN-PLAYABLANCA
10/17/2021,10,0.329162301,BN-PLAYABLANCA
10/17/2021,40,0.265451712,BN-PLAYABLANCA
10/17/2021,70,0.297727389,BN-PLAYABLANCA
10/17/2021,120,0.237477106,BN-PLAYABLANCA
10/17/2021,170,0.283446014,BN-PLAYABLANCA
10/18/2021,10,0.324051719,BN-PLAYABLANCA
10/18/2021,40,0.26378479,BN-PLAYABLANCA
10/18/2021,70,0.296457585,BN-PLAYABLANCA
10/18/2021,120,0.237411932,BN-PLAYABLANCA
10/18/2021,170,0.282948683,BN-PLAYABLANCA
10/19/2021,10,0.319442174,BN-PLAYABLANCA
10/19/2021,40,0.261854514,BN-PLAYABLANCA
10/19/2021,70,0.294908333,BN-PLAYABLANCA
10/19/2021,120,0.237354663,BN-PLAYABLANCA
10/19/2021,170,0.282527597,BN-PLAYABLANCA
10/20/2021,10,0.317787134,BN-PLAYABLANCA
10/20/2021,40,0.260753582,BN-PLAYABLANCA
10/20/2021,70,0.29380912,BN-PLAYABLANCA
10/20/2021,120,0.237215466,BN-PLAYABLANCA
10/20/2021,170,0.282235888,BN-PLAYABLANCA
10/21/2021,10,0.315335283,BN-PLAYABLANCA
10/21/2021,40,0.259696004,BN-PLAYABLANCA
10/21/2021,70,0.292938454,BN-PLAYABLANCA
10/21/2021,120,0.237114789,BN-PLAYABLANCA
10/21/2021,170,0.281868379,BN-PLAYABLANCA
10/22/2021,10,0.312822014,BN-PLAYABLANCA
10/22/2021,40,0.258294232,BN-PLAYABLANCA
10/22/2021,70,0.291906047,BN-PLAYABLANCA
10/22/2021,120,0.236946049,BN-PLAYABLANCA
10/22/2021,170,0.281529795,BN-PLAYABLANCA
10/23/2021,10,0.310195607,BN-PLAYABLANCA
10/23/2021,40,0.256812748,BN-PLAYABLANCA
10/23/2021,70,0.290792014,BN-PLAYABLANCA
10/23/2021,120,0.236738889,BN-PLAYABLANCA
10/23/2021,170,0.281206434,BN-PLAYABLANCA
10/24/2021,10,0.306507325,BN-PLAYABLANCA
10/24/2021,40,0.255125805,BN-PLAYABLANCA
10/24/2021,70,0.289629261,BN-PLAYABLANCA
10/24/2021,120,0.23655349,BN-PLAYABLANCA
10/24/2021,170,0.28078049,BN-PLAYABLANCA
10/25/2021,10,0.301778177,BN-PLAYABLANCA
10/25/2021,40,0.25314413,BN-PLAYABLANCA
10/25/2021,70,0.288266759,BN-PLAYABLANCA
10/25/2021,120,0.236361246,BN-PLAYABLANCA
10/25/2021,170,0.28041065,BN-PLAYABLANCA
10/26/2021,10,0.298055954,BN-PLAYABLANCA
10/26/2021,40,0.250997481,BN-PLAYABLANCA
10/26/2021,70,0.286769275,BN-PLAYABLANCA
10/26/2021,120,0.236158223,BN-PLAYABLANCA
10/26/2021,170,0.28001769,BN-PLAYABLANCA
10/27/2021,10,0.293520756,BN-PLAYABLANCA
10/27/2021,40,0.248550891,BN-PLAYABLANCA
10/27/2021,70,0.2851246,BN-PLAYABLANCA
10/27/2021,120,0.235925717,BN-PLAYABLANCA
10/27/2021,170,0.279598326,BN-PLAYABLANCA
10/28/2021,10,0.288255014,BN-PLAYABLANCA
10/28/2021,40,0.245970735,BN-PLAYABLANCA
10/28/2021,70,0.283366442,BN-PLAYABLANCA
10/28/2021,120,0.235686404,BN-PLAYABLANCA
10/28/2021,170,0.279138093,BN-PLAYABLANCA
10/29/2021,10,0.283532331,BN-PLAYABLANCA
10/29/2021,40,0.243533291,BN-PLAYABLANCA
10/29/2021,70,0.28166433,BN-PLAYABLANCA
10/29/2021,120,0.23542356,BN-PLAYABLANCA
10/29/2021,170,0.278695558,BN-PLAYABLANCA
10/30/2021,10,0.280324075,BN-PLAYABLANCA
10/30/2021,40,0.241433131,BN-PLAYABLANCA
10/30/2021,70,0.280148997,BN-PLAYABLANCA
10/30/2021,120,0.235158854,BN-PLAYABLANCA
10/30/2021,170,0.278281805,BN-PLAYABLANCA
10/31/2021,10,0.276724686,BN-PLAYABLANCA
10/31/2021,40,0.239537231,BN-PLAYABLANCA
10/31/2021,70,0.278755312,BN-PLAYABLANCA
10/31/2021,120,0.234885403,BN-PLAYABLANCA
10/31/2021,170,0.277850861,BN-PLAYABLANCA
11/1/2021,10,0.273597243,BN-PLAYABLANCA
11/1/2021,40,0.237783613,BN-PLAYABLANCA
11/1/2021,70,0.277484602,BN-PLAYABLANCA
11/1/2021,120,0.234634673,BN-PLAYABLANCA
11/1/2021,170,0.277417337,BN-PLAYABLANCA
11/2/2021,10,0.268748493,BN-PLAYABLANCA
11/2/2021,40,0.23566803,BN-PLAYABLANCA
11/2/2021,70,0.276036089,BN-PLAYABLANCA
11/2/2021,120,0.234378139,BN-PLAYABLANCA
11/2/2021,170,0.276926605,BN-PLAYABLANCA
11/3/2021,10,0.268326651,BN-PLAYABLANCA
11/3/2021,40,0.234357551,BN-PLAYABLANCA
11/3/2021,70,0.274992196,BN-PLAYABLANCA
11/3/2021,120,0.234123666,BN-PLAYABLANCA
11/3/2021,170,0.27655474,BN-PLAYABLANCA
11/4/2021,10,0.267198509,BN-PLAYABLANCA
11/4/2021,40,0.233100955,BN-PLAYABLANCA
11/4/2021,70,0.274035578,BN-PLAYABLANCA
11/4/2021,120,0.23385554,BN-PLAYABLANCA
11/4/2021,170,0.276141249,BN-PLAYABLANCA
11/5/2021,10,0.264643217,BN-PLAYABLANCA
11/5/2021,40,0.231624057,BN-PLAYABLANCA
11/5/2021,70,0.272970501,BN-PLAYABLANCA
11/5/2021,120,0.233597325,BN-PLAYABLANCA
11/5/2021,170,0.275674088,BN-PLAYABLANCA
11/6/2021,10,0.262304504,BN-PLAYABLANCA
11/6/2021,40,0.230320831,BN-PLAYABLANCA
11/6/2021,70,0.272009241,BN-PLAYABLANCA
11/6/2021,120,0.233342153,BN-PLAYABLANCA
11/6/2021,170,0.275274211,BN-PLAYABLANCA
11/7/2021,10,0.258229938,BN-PLAYABLANCA
11/7/2021,40,0.228819413,BN-PLAYABLANCA
11/7/2021,70,0.270964554,BN-PLAYABLANCA
11/7/2021,120,0.233066468,BN-PLAYABLANCA
11/7/2021,170,0.274800933,BN-PLAYABLANCA
11/8/2021,10,0.253662415,BN-PLAYABLANCA
11/8/2021,40,0.227098797,BN-PLAYABLANCA
11/8/2021,70,0.269794979,BN-PLAYABLANCA
11/8/2021,120,0.232814418,BN-PLAYABLANCA
11/8/2021,170,0.274282237,BN-PLAYABLANCA
11/9/2021,10,0.249702603,BN-PLAYABLANCA
11/9/2021,40,0.225427211,BN-PLAYABLANCA
11/9/2021,70,0.268669328,BN-PLAYABLANCA
11/9/2021,120,0.232558531,BN-PLAYABLANCA
11/9/2021,170,0.273800889,BN-PLAYABLANCA
11/10/2021,10,0.247336413,BN-PLAYABLANCA
11/10/2021,40,0.224105653,BN-PLAYABLANCA
11/10/2021,70,0.267752645,BN-PLAYABLANCA
11/10/2021,120,0.232293907,BN-PLAYABLANCA
11/10/2021,170,0.273356734,BN-PLAYABLANCA
11/11/2021,10,0.244474034,BN-PLAYABLANCA
11/11/2021,40,0.222764569,BN-PLAYABLANCA
11/11/2021,70,0.266819765,BN-PLAYABLANCA
11/11/2021,120,0.232034271,BN-PLAYABLANCA
11/11/2021,170,0.272901249,BN-PLAYABLANCA
11/12/2021,10,0.243176185,BN-PLAYABLANCA
11/12/2021,40,0.221754596,BN-PLAYABLANCA
11/12/2021,70,0.266104774,BN-PLAYABLANCA
11/12/2021,120,0.231798221,BN-PLAYABLANCA
11/12/2021,170,0.272513357,BN-PLAYABLANCA
11/13/2021,10,0.241262545,BN-PLAYABLANCA
11/13/2021,40,0.22070121,BN-PLAYABLANCA
11/13/2021,70,0.265373582,BN-PLAYABLANCA
11/13/2021,120,0.231563219,BN-PLAYABLANCA
11/13/2021,170,0.272063768,BN-PLAYABLANCA
11/14/2021,10,0.23777791,BN-PLAYABLANCA
11/14/2021,40,0.219363371,BN-PLAYABLANCA
11/14/2021,70,0.264497611,BN-PLAYABLANCA
11/14/2021,120,0.231322411,BN-PLAYABLANCA
11/14/2021,170,0.271571303,BN-PLAYABLANCA
11/15/2021,10,0.235783458,BN-PLAYABLANCA
11/15/2021,40,0.218247133,BN-PLAYABLANCA
11/15/2021,70,0.263716474,BN-PLAYABLANCA
11/15/2021,120,0.231068951,BN-PLAYABLANCA
11/15/2021,170,0.271149446,BN-PLAYABLANCA
11/16/2021,10,0.23190769,BN-PLAYABLANCA
11/16/2021,40,0.216881118,BN-PLAYABLANCA
11/16/2021,70,0.262780147,BN-PLAYABLANCA
11/16/2021,120,0.230816542,BN-PLAYABLANCA
11/16/2021,170,0.270607624,BN-PLAYABLANCA
11/17/2021,10,0.226654877,BN-PLAYABLANCA
11/17/2021,40,0.215316478,BN-PLAYABLANCA
11/17/2021,70,0.261753053,BN-PLAYABLANCA
11/17/2021,120,0.230565185,BN-PLAYABLANCA
11/17/2021,170,0.270061485,BN-PLAYABLANCA
11/18/2021,10,0.22250758,BN-PLAYABLANCA
11/18/2021,40,0.213922223,BN-PLAYABLANCA
11/18/2021,70,0.260824985,BN-PLAYABLANCA
11/18/2021,120,0.230290437,BN-PLAYABLANCA
11/18/2021,170,0.26957167,BN-PLAYABLANCA
11/19/2021,10,0.218578476,BN-PLAYABLANCA
11/19/2021,40,0.212544582,BN-PLAYABLANCA
11/19/2021,70,0.259905037,BN-PLAYABLANCA
11/19/2021,120,0.2300187,BN-PLAYABLANCA
11/19/2021,170,0.26904711,BN-PLAYABLANCA
11/20/2021,10,0.214554014,BN-PLAYABLANCA
11/20/2021,40,0.211099559,BN-PLAYABLANCA
11/20/2021,70,0.258959761,BN-PLAYABLANCA
11/20/2021,120,0.22974802,BN-PLAYABLANCA
11/20/2021,170,0.268487997,BN-PLAYABLANCA
11/21/2021,10,0.209850726,BN-PLAYABLANCA
11/21/2021,40,0.209489148,BN-PLAYABLANCA
11/21/2021,70,0.257922761,BN-PLAYABLANCA
11/21/2021,120,0.229487181,BN-PLAYABLANCA
11/21/2021,170,0.267896687,BN-PLAYABLANCA
11/22/2021,10,0.205632314,BN-PLAYABLANCA
11/22/2021,40,0.207935083,BN-PLAYABLANCA
11/22/2021,70,0.256930616,BN-PLAYABLANCA
11/22/2021,120,0.229206882,BN-PLAYABLANCA
11/22/2021,170,0.267348535,BN-PLAYABLANCA
11/23/2021,10,0.202567904,BN-PLAYABLANCA
11/23/2021,40,0.206523425,BN-PLAYABLANCA
11/23/2021,70,0.256060309,BN-PLAYABLANCA
11/23/2021,120,0.228931541,BN-PLAYABLANCA
11/23/2021,170,0.266805737,BN-PLAYABLANCA
11/24/2021,10,0.203114196,BN-PLAYABLANCA
11/24/2021,40,0.205966618,BN-PLAYABLANCA
11/24/2021,70,0.255668811,BN-PLAYABLANCA
11/24/2021,120,0.228674816,BN-PLAYABLANCA
11/24/2021,170,0.266450174,BN-PLAYABLANCA
11/25/2021,10,0.200531429,BN-PLAYABLANCA
11/25/2021,40,0.205140755,BN-PLAYABLANCA
11/25/2021,70,0.255051265,BN-PLAYABLANCA
11/25/2021,120,0.228414253,BN-PLAYABLANCA
11/25/2021,170,0.265938071,BN-PLAYABLANCA
11/26/2021,10,0.197394288,BN-PLAYABLANCA
11/26/2021,40,0.203751742,BN-PLAYABLANCA
11/26/2021,70,0.2541531,BN-PLAYABLANCA
11/26/2021,120,0.228135215,BN-PLAYABLANCA
11/26/2021,170,0.265351151,BN-PLAYABLANCA
11/27/2021,10,0.196047951,BN-PLAYABLANCA
11/27/2021,40,0.202610881,BN-PLAYABLANCA
11/27/2021,70,0.253411055,BN-PLAYABLANCA
11/27/2021,120,0.227859171,BN-PLAYABLANCA
11/27/2021,170,0.264816544,BN-PLAYABLANCA
11/28/2021,10,0.193274466,BN-PLAYABLANCA
11/28/2021,40,0.201303419,BN-PLAYABLANCA
11/28/2021,70,0.252526481,BN-PLAYABLANCA
11/28/2021,120,0.227587094,BN-PLAYABLANCA
11/28/2021,170,0.26427233,BN-PLAYABLANCA
11/29/2021,10,0.190667455,BN-PLAYABLANCA
11/29/2021,40,0.199973538,BN-PLAYABLANCA
11/29/2021,70,0.251672614,BN-PLAYABLANCA
11/29/2021,120,0.227279983,BN-PLAYABLANCA
11/29/2021,170,0.263675106,BN-PLAYABLANCA
11/30/2021,10,0.189418094,BN-PLAYABLANCA
11/30/2021,40,0.198923718,BN-PLAYABLANCA
11/30/2021,70,0.250954119,BN-PLAYABLANCA
11/30/2021,120,0.226982695,BN-PLAYABLANCA
11/30/2021,170,0.263167954,BN-PLAYABLANCA
12/1/2021,10,0.189177273,BN-PLAYABLANCA
12/1/2021,40,0.198259368,BN-PLAYABLANCA
12/1/2021,70,0.250497282,BN-PLAYABLANCA
12/1/2021,120,0.226723477,BN-PLAYABLANCA
12/1/2021,170,0.262722964,BN-PLAYABLANCA
12/2/2021,10,0.188176814,BN-PLAYABLANCA
12/2/2021,40,0.19747014,BN-PLAYABLANCA
12/2/2021,70,0.249933398,BN-PLAYABLANCA
12/2/2021,120,0.22643411,BN-PLAYABLANCA
12/2/2021,170,0.262206957,BN-PLAYABLANCA
12/3/2021,10,0.186350451,BN-PLAYABLANCA
12/3/2021,40,0.196506678,BN-PLAYABLANCA
12/3/2021,70,0.249185985,BN-PLAYABLANCA
12/3/2021,120,0.226148699,BN-PLAYABLANCA
12/3/2021,170,0.26162139,BN-PLAYABLANCA
12/4/2021,10,0.18300643,BN-PLAYABLANCA
12/4/2021,40,0.195193589,BN-PLAYABLANCA
12/4/2021,70,0.248230717,BN-PLAYABLANCA
12/4/2021,120,0.225834132,BN-PLAYABLANCA
12/4/2021,170,0.260956116,BN-PLAYABLANCA
12/5/2021,10,0.179395728,BN-PLAYABLANCA
12/5/2021,40,0.193711882,BN-PLAYABLANCA
12/5/2021,70,0.247194097,BN-PLAYABLANCA
12/5/2021,120,0.225497238,BN-PLAYABLANCA
12/5/2021,170,0.260262973,BN-PLAYABLANCA
12/6/2021,10,0.179161371,BN-PLAYABLANCA
12/6/2021,40,0.192794137,BN-PLAYABLANCA
12/6/2021,70,0.246672118,BN-PLAYABLANCA
12/6/2021,120,0.225166257,BN-PLAYABLANCA
12/6/2021,170,0.259851565,BN-PLAYABLANCA
12/7/2021,10,0.179523411,BN-PLAYABLANCA
12/7/2021,40,0.192397093,BN-PLAYABLANCA
12/7/2021,70,0.246355135,BN-PLAYABLANCA
12/7/2021,120,0.224905413,BN-PLAYABLANCA
12/7/2021,170,0.259477355,BN-PLAYABLANCA
12/8/2021,10,0.17760169,BN-PLAYABLANCA
12/8/2021,40,0.191548521,BN-PLAYABLANCA
12/8/2021,70,0.245696806,BN-PLAYABLANCA
12/8/2021,120,0.224601796,BN-PLAYABLANCA
12/8/2021,170,0.258871055,BN-PLAYABLANCA
12/9/2021,10,0.175033469,BN-PLAYABLANCA
12/9/2021,40,0.190225695,BN-PLAYABLANCA
12/9/2021,70,0.244718642,BN-PLAYABLANCA
12/9/2021,120,0.224288499,BN-PLAYABLANCA
12/9/2021,170,0.258172225,BN-PLAYABLANCA
12/10/2021,10,0.175487635,BN-PLAYABLANCA
12/10/2021,40,0.189815287,BN-PLAYABLANCA
12/10/2021,70,0.244497149,BN-PLAYABLANCA
12/10/2021,120,0.224008327,BN-PLAYABLANCA
12/10/2021,170,0.25783011,BN-PLAYABLANCA
12/11/2021,10,0.176707904,BN-PLAYABLANCA
12/11/2021,40,0.189822348,BN-PLAYABLANCA
12/11/2021,70,0.244414031,BN-PLAYABLANCA
12/11/2021,120,0.223776825,BN-PLAYABLANCA
12/11/2021,170,0.25752373,BN-PLAYABLANCA
12/12/2021,10,0.176323236,BN-PLAYABLANCA
12/12/2021,40,0.189320264,BN-PLAYABLANCA
12/12/2021,70,0.243978695,BN-PLAYABLANCA
12/12/2021,120,0.223513257,BN-PLAYABLANCA
12/12/2021,170,0.257056958,BN-PLAYABLANCA
12/13/2021,10,0.175240349,BN-PLAYABLANCA
12/13/2021,40,0.188255473,BN-PLAYABLANCA
12/13/2021,70,0.243206086,BN-PLAYABLANCA
12/13/2021,120,0.223233189,BN-PLAYABLANCA
12/13/2021,170,0.256452172,BN-PLAYABLANCA
12/14/2021,10,0.1740718,BN-PLAYABLANCA
12/14/2021,40,0.187176621,BN-PLAYABLANCA
12/14/2021,70,0.242367962,BN-PLAYABLANCA
12/14/2021,120,0.222935654,BN-PLAYABLANCA
12/14/2021,170,0.255858833,BN-PLAYABLANCA
12/15/2021,10,0.172381203,BN-PLAYABLANCA
12/15/2021,40,0.185870149,BN-PLAYABLANCA
12/15/2021,70,0.241320412,BN-PLAYABLANCA
12/15/2021,120,0.222587601,BN-PLAYABLANCA
12/15/2021,170,0.255224328,BN-PLAYABLANCA
12/16/2021,10,0.171592473,BN-PLAYABLANCA
12/16/2021,40,0.184760757,BN-PLAYABLANCA
12/16/2021,70,0.240537107,BN-PLAYABLANCA
12/16/2021,120,0.222242508,BN-PLAYABLANCA
12/16/2021,170,0.254669187,BN-PLAYABLANCA
12/17/2021,10,0.171312861,BN-PLAYABLANCA
12/17/2021,40,0.183973994,BN-PLAYABLANCA
12/17/2021,70,0.239964395,BN-PLAYABLANCA
12/17/2021,120,0.221918837,BN-PLAYABLANCA
12/17/2021,170,0.254179752,BN-PLAYABLANCA
12/18/2021,10,0.169471953,BN-PLAYABLANCA
12/18/2021,40,0.182877704,BN-PLAYABLANCA
12/18/2021,70,0.239048612,BN-PLAYABLANCA
12/18/2021,120,0.221584508,BN-PLAYABLANCA
12/18/2021,170,0.253518708,BN-PLAYABLANCA
12/19/2021,10,0.1673482,BN-PLAYABLANCA
12/19/2021,40,0.181522787,BN-PLAYABLANCA
12/19/2021,70,0.237935636,BN-PLAYABLANCA
12/19/2021,120,0.221217169,BN-PLAYABLANCA
12/19/2021,170,0.25279648,BN-PLAYABLANCA
12/20/2021,10,0.165449106,BN-PLAYABLANCA
12/20/2021,40,0.180161248,BN-PLAYABLANCA
12/20/2021,70,0.23692247,BN-PLAYABLANCA
12/20/2021,120,0.220809051,BN-PLAYABLANCA
12/20/2021,170,0.252110471,BN-PLAYABLANCA
12/21/2021,10,0.164059131,BN-PLAYABLANCA
12/21/2021,40,0.178847988,BN-PLAYABLANCA
12/21/2021,70,0.235960283,BN-PLAYABLANCA
12/21/2021,120,0.220402909,BN-PLAYABLANCA
12/21/2021,170,0.251444153,BN-PLAYABLANCA
12/22/2021,10,0.163239692,BN-PLAYABLANCA
12/22/2021,40,0.177732243,BN-PLAYABLANCA
12/22/2021,70,0.235231696,BN-PLAYABLANCA
12/22/2021,120,0.220003594,BN-PLAYABLANCA
12/22/2021,170,0.250848246,BN-PLAYABLANCA
12/23/2021,10,0.163794066,BN-PLAYABLANCA
12/23/2021,40,0.177523206,BN-PLAYABLANCA
12/23/2021,70,0.235162788,BN-PLAYABLANCA
12/23/2021,120,0.219692704,BN-PLAYABLANCA
12/23/2021,170,0.250527748,BN-PLAYABLANCA
12/24/2021,10,0.16252531,BN-PLAYABLANCA
12/24/2021,40,0.176841888,BN-PLAYABLANCA
12/24/2021,70,0.234460771,BN-PLAYABLANCA
12/24/2021,120,0.219376966,BN-PLAYABLANCA
12/24/2021,170,0.249936469,BN-PLAYABLANCA
12/25/2021,10,0.161170893,BN-PLAYABLANCA
12/25/2021,40,0.175719552,BN-PLAYABLANCA
12/25/2021,70,0.233525756,BN-PLAYABLANCA
12/25/2021,120,0.219004888,BN-PLAYABLANCA
12/25/2021,170,0.249230523,BN-PLAYABLANCA
12/26/2021,10,0.160034669,BN-PLAYABLANCA
12/26/2021,40,0.174583406,BN-PLAYABLANCA
12/26/2021,70,0.232539981,BN-PLAYABLANCA
12/26/2021,120,0.218601726,BN-PLAYABLANCA
12/26/2021,170,0.248532964,BN-PLAYABLANCA
12/27/2021,10,0.159226544,BN-PLAYABLANCA
12/27/2021,40,0.17355636,BN-PLAYABLANCA
12/27/2021,70,0.23169642,BN-PLAYABLANCA
12/27/2021,120,0.218203418,BN-PLAYABLANCA
12/27/2021,170,0.247861902,BN-PLAYABLANCA
12/28/2021,10,0.159268566,BN-PLAYABLANCA
12/28/2021,40,0.173090472,BN-PLAYABLANCA
12/28/2021,70,0.231380167,BN-PLAYABLANCA
12/28/2021,120,0.217856593,BN-PLAYABLANCA
12/28/2021,170,0.247413785,BN-PLAYABLANCA
12/29/2021,10,0.159932845,BN-PLAYABLANCA
12/29/2021,40,0.173337952,BN-PLAYABLANCA
12/29/2021,70,0.231568114,BN-PLAYABLANCA
12/29/2021,120,0.217590395,BN-PLAYABLANCA
12/29/2021,170,0.247199997,BN-PLAYABLANCA
12/30/2021,10,0.159630606,BN-PLAYABLANCA
12/30/2021,40,0.172999987,BN-PLAYABLANCA
12/30/2021,70,0.231158032,BN-PLAYABLANCA
12/30/2021,120,0.217345564,BN-PLAYABLANCA
12/30/2021,170,0.246846363,BN-PLAYABLANCA
12/31/2021,10,0.159321903,BN-PLAYABLANCA
12/31/2021,40,0.172277403,BN-PLAYABLANCA
12/31/2021,70,0.230540774,BN-PLAYABLANCA
12/31/2021,120,0.216993847,BN-PLAYABLANCA
12/31/2021,170,0.246286745,BN-PLAYABLANCA
1/1/2022,10,0.159119871,BN-PLAYABLANCA
1/1/2022,40,0.171644839,BN-PLAYABLANCA
1/1/2022,70,0.230030447,BN-PLAYABLANCA
1/1/2022,120,0.21665377,BN-PLAYABLANCA
1/1/2022,170,0.245784126,BN-PLAYABLANCA
1/2/2022,10,0.159042291,BN-PLAYABLANCA
1/2/2022,40,0.171441919,BN-PLAYABLANCA
1/2/2022,70,0.229852574,BN-PLAYABLANCA
1/2/2022,120,0.216329217,BN-PLAYABLANCA
1/2/2022,170,0.245462762,BN-PLAYABLANCA
1/3/2022,10,0.158817633,BN-PLAYABLANCA
1/3/2022,40,0.171252644,BN-PLAYABLANCA
1/3/2022,70,0.229561433,BN-PLAYABLANCA
1/3/2022,120,0.216039625,BN-PLAYABLANCA
1/3/2022,170,0.245072461,BN-PLAYABLANCA
1/4/2022,10,0.156761762,BN-PLAYABLANCA
1/4/2022,40,0.170704329,BN-PLAYABLANCA
1/4/2022,70,0.228953066,BN-PLAYABLANCA
1/4/2022,120,0.21574418,BN-PLAYABLANCA
1/4/2022,170,0.244576326,BN-PLAYABLANCA
1/5/2022,10,0.154943481,BN-PLAYABLANCA
1/5/2022,40,0.169749876,BN-PLAYABLANCA
1/5/2022,70,0.227987981,BN-PLAYABLANCA
1/5/2022,120,0.215392334,BN-PLAYABLANCA
1/5/2022,170,0.243964675,BN-PLAYABLANCA
1/6/2022,10,0.154230715,BN-PLAYABLANCA
1/6/2022,40,0.168877393,BN-PLAYABLANCA
1/6/2022,70,0.227115283,BN-PLAYABLANCA
1/6/2022,120,0.215058919,BN-PLAYABLANCA
1/6/2022,170,0.243423798,BN-PLAYABLANCA
1/7/2022,10,0.153149444,BN-PLAYABLANCA
1/7/2022,40,0.16803559,BN-PLAYABLANCA
1/7/2022,70,0.226345494,BN-PLAYABLANCA
1/7/2022,120,0.214716714,BN-PLAYABLANCA
1/7/2022,170,0.242847645,BN-PLAYABLANCA
1/8/2022,10,0.152971656,BN-PLAYABLANCA
1/8/2022,40,0.167676193,BN-PLAYABLANCA
1/8/2022,70,0.226040593,BN-PLAYABLANCA
1/8/2022,120,0.214387105,BN-PLAYABLANCA
1/8/2022,170,0.242420707,BN-PLAYABLANCA
1/9/2022,10,0.153257732,BN-PLAYABLANCA
1/9/2022,40,0.167662103,BN-PLAYABLANCA
1/9/2022,70,0.225999689,BN-PLAYABLANCA
1/9/2022,120,0.214106076,BN-PLAYABLANCA
1/9/2022,170,0.242167533,BN-PLAYABLANCA
1/10/2022,10,0.152638709,BN-PLAYABLANCA
1/10/2022,40,0.167194389,BN-PLAYABLANCA
1/10/2022,70,0.225524521,BN-PLAYABLANCA
1/10/2022,120,0.213825011,BN-PLAYABLANCA
1/10/2022,170,0.241730309,BN-PLAYABLANCA
1/11/2022,10,0.151908164,BN-PLAYABLANCA
1/11/2022,40,0.166473541,BN-PLAYABLANCA
1/11/2022,70,0.224912243,BN-PLAYABLANCA
1/11/2022,120,0.213491379,BN-PLAYABLANCA
1/11/2022,170,0.241207922,BN-PLAYABLANCA
1/12/2022,10,0.151880687,BN-PLAYABLANCA
1/12/2022,40,0.166180625,BN-PLAYABLANCA
1/12/2022,70,0.224658237,BN-PLAYABLANCA
1/12/2022,120,0.213193691,BN-PLAYABLANCA
1/12/2022,170,0.240802323,BN-PLAYABLANCA
1/13/2022,10,0.152085951,BN-PLAYABLANCA
1/13/2022,40,0.165897013,BN-PLAYABLANCA
1/13/2022,70,0.224394556,BN-PLAYABLANCA
1/13/2022,120,0.212882333,BN-PLAYABLANCA
1/13/2022,170,0.240466573,BN-PLAYABLANCA
1/14/2022,10,0.151538042,BN-PLAYABLANCA
1/14/2022,40,0.165334393,BN-PLAYABLANCA
1/14/2022,70,0.223867301,BN-PLAYABLANCA
1/14/2022,120,0.212576758,BN-PLAYABLANCA
1/14/2022,170,0.240029841,BN-PLAYABLANCA
1/15/2022,10,0.151219641,BN-PLAYABLANCA
1/15/2022,40,0.164890071,BN-PLAYABLANCA
1/15/2022,70,0.223494789,BN-PLAYABLANCA
1/15/2022,120,0.212296439,BN-PLAYABLANCA
1/15/2022,170,0.239626191,BN-PLAYABLANCA
1/16/2022,10,0.151465311,BN-PLAYABLANCA
1/16/2022,40,0.164503083,BN-PLAYABLANCA
1/16/2022,70,0.223155407,BN-PLAYABLANCA
1/16/2022,120,0.212024833,BN-PLAYABLANCA
1/16/2022,170,0.239267418,BN-PLAYABLANCA
1/17/2022,10,0.151816037,BN-PLAYABLANCA
1/17/2022,40,0.164144115,BN-PLAYABLANCA
1/17/2022,70,0.222875379,BN-PLAYABLANCA
1/17/2022,120,0.211773629,BN-PLAYABLANCA
1/17/2022,170,0.238903943,BN-PLAYABLANCA
1/18/2022,10,0.151837049,BN-PLAYABLANCA
1/18/2022,40,0.16372736,BN-PLAYABLANCA
1/18/2022,70,0.222462205,BN-PLAYABLANCA
1/18/2022,120,0.211461025,BN-PLAYABLANCA
1/18/2022,170,0.238515983,BN-PLAYABLANCA
1/19/2022,10,0.151337628,BN-PLAYABLANCA
1/19/2022,40,0.163218447,BN-PLAYABLANCA
1/19/2022,70,0.221928566,BN-PLAYABLANCA
1/19/2022,120,0.211134715,BN-PLAYABLANCA
1/19/2022,170,0.238100602,BN-PLAYABLANCA
1/20/2022,10,0.151015994,BN-PLAYABLANCA
1/20/2022,40,0.162761559,BN-PLAYABLANCA
1/20/2022,70,0.221475669,BN-PLAYABLANCA
1/20/2022,120,0.210829764,BN-PLAYABLANCA
1/20/2022,170,0.237691463,BN-PLAYABLANCA
1/21/2022,10,0.150555362,BN-PLAYABLANCA
1/21/2022,40,0.162288334,BN-PLAYABLANCA
1/21/2022,70,0.220970356,BN-PLAYABLANCA
1/21/2022,120,0.210498429,BN-PLAYABLANCA
1/21/2022,170,0.237255958,BN-PLAYABLANCA
1/22/2022,10,0.150408284,BN-PLAYABLANCA
1/22/2022,40,0.162105729,BN-PLAYABLANCA
1/22/2022,70,0.22075464,BN-PLAYABLANCA
1/22/2022,120,0.210219651,BN-PLAYABLANCA
1/22/2022,170,0.236963816,BN-PLAYABLANCA
1/23/2022,10,0.149936339,BN-PLAYABLANCA
1/23/2022,40,0.161681101,BN-PLAYABLANCA
1/23/2022,70,0.220261062,BN-PLAYABLANCA
1/23/2022,120,0.209933984,BN-PLAYABLANCA
1/23/2022,170,0.236541678,BN-PLAYABLANCA
